# The Atomic mass of isotopes,
# Data taken from mass.mas20 avaliable at https://www-nds.iaea.org/amdc/,
73Rb,72.95060451
73Sr,72.9657
74Fe,73.977821
74Co,73.963993
74Ni,73.947718
74Cu,73.93987486
74Zn,73.92940726
74Ga,73.92694573
74Ge,73.92117776
74As,73.9239286
74Se,73.92247593
74Br,73.92991028
74Kr,73.93308402
74Rb,73.94426587
74Sr,73.95617
75Fe,74.984219
75Co,74.967192
75Ni,74.952506
75Cu,74.94152382
75Zn,74.93284024
75Ga,74.92650448
75Ge,74.92285837
75As,74.92159456
75Se,74.92252287
75Br,74.92581057
75Kr,74.93094574
75Rb,74.9385732
75Sr,74.94995277
75Y,74.96584
76Fe,75.988631
76Co,75.972453
76Ni,75.954707
76Cu,75.94526897
76Zn,75.93311496
76Ga,75.92882762
76Ge,75.92140273
76As,75.92239201
76Se,75.9192137
76Br,75.92454157
76Kr,75.92591074
76Rb,75.93507303
76Sr,75.94176276
76Y,75.958937
77Co,76.976479
77Ni,76.959903
77Cu,76.9475436
77Zn,76.9368872
77Ga,76.9291543
77Ge,76.92354984
77As,76.92064756
77Se,76.91991415
77Br,76.92137919
77Kr,76.92467
77Rb,76.9304016
77Sr,76.93794545
77Y,76.950146
77Zr,76.966076
78Co,77.983553
78Ni,77.962555
78Cu,77.95191652
78Zn,77.9382892
78Ga,77.93161085
78Ge,77.92285291
78As,77.92182777
78Se,77.91730924
78Br,77.92114586
78Kr,77.92036634
78Rb,77.92814187
78Sr,77.93217998
78Y,77.94399
78Zr,77.956146
79Ni,78.969769
79Cu,78.9544731
79Zn,78.94263807
79Ga,78.93285158
79Ge,78.92535951
79As,78.92094842
79Se,78.91849925
79Br,78.91833757
79Kr,78.92008292
79Rb,78.9239901
79Sr,78.92970469
79Y,78.937946
79Zr,78.94979
79Nb,78.966022
80Ni,79.975051
80Cu,79.960623
80Zn,79.94455293
80Ga,79.93642077
80Ge,79.92535077
80As,79.92247444
80Se,79.91652176
80Br,79.91852978
80Kr,79.91637794
80Rb,79.92251644
80Sr,79.92451754
80Y,79.93435475
80Zr,79.941213
80Nb,79.958754
81Ni,80.982727
81Cu,80.965743
81Zn,80.95040262
81Ga,80.93813384
81Ge,80.92883294
81As,80.92213229
81Se,80.91799302
81Br,80.9162882
81Kr,80.9165897
81Rb,80.9189939
81Sr,80.92321139
81Y,80.92945428
81Zr,80.938245
81Nb,80.95023
81Mo,80.966226
82Ni,81.988492
82Cu,81.972378
82Zn,81.9545741
82Ga,81.94317653
82Ge,81.92977403
82As,81.92473873
82Se,81.91669953
82Br,81.91680175
82Kr,81.91348115
82Rb,81.91820902
82Sr,81.91839985
82Y,81.92693019
82Zr,81.9317075
82Nb,81.94438
82Mo,81.956661
83Cu,82.97811
83Zn,82.961041
83Ga,82.9471203
83Ge,82.9345391
83As,82.9252069
83Se,82.9191186
83Br,82.91517529
83Kr,82.91412652
83Rb,82.91511418
83Sr,82.91755437
83Y,82.92248403
83Zr,82.92924093
83Nb,82.93815
83Mo,82.950252
83Tc,82.966377
84Cu,83.985271
84Zn,83.965829
84Ga,83.952663
84Ge,83.93757509
84As,83.92930329
84Se,83.91846676
84Br,83.91649642
84Kr,83.91149773
84Rb,83.91437522
84Sr,83.91341912
84Y,83.92067106
84Zr,83.92332566
84Nb,83.93430571
84Mo,83.941846
84Tc,83.959527
85Zn,84.973054
85Ga,84.957333
85Ge,84.94296966
85As,84.93216366
85Se,84.92226076
85Br,84.91564576
85Kr,84.91252726
85Rb,84.91178974
85Sr,84.91293204
85Y,84.91643304
85Zr,84.9214432
85Nb,84.92884584
85Mo,84.93826074
85Tc,84.950778
85Ru,84.967117
86Zn,85.978463
86Ga,85.963757
86Ge,85.946967
86As,85.93670153
86Se,85.92431173
86Br,85.91880543
86Kr,85.91061062
86Rb,85.91116744
86Sr,85.90926072
86Y,85.9148861
86Zr,85.91629681
86Nb,85.92578154
86Mo,85.93117409
86Tc,85.944637
86Ru,85.957305
87Ga,86.969007
87Ge,86.953204
87As,86.94029172
87Se,86.92868862
87Br,86.92067402
87Kr,86.91335476
87Rb,86.90918053
87Sr,86.90887749
87Y,86.9108761
87Zr,86.91481734
87Nb,86.92069247
87Mo,86.9281962
87Tc,86.93806719
87Ru,86.950907
88Ga,87.975963
88Ge,87.957574
88As,87.94584
88Se,87.93141749
88Br,87.92408329
88Kr,87.91444788
88Rb,87.91131559
88Sr,87.90561225
88Y,87.90950127
88Zr,87.91022072
88Nb,87.91822648
88Mo,87.92196778
88Tc,87.93379421
88Ru,87.941664
88Rh,87.960429
89Ge,88.96453
89As,88.950048
89Se,88.93666906
89Br,88.92670456
89Kr,88.91783545
89Rb,88.91227814
89Sr,88.90745081
89Y,88.90583816
89Zr,88.90887975
89Nb,88.9134447
89Mo,88.91946815
89Tc,88.92764865
89Ru,88.93733785
89Rh,88.950992
90Ge,89.969436
90As,89.955995
90Se,89.940096
90Br,89.93129285
90Kr,89.91952793
90Rb,89.91479756
90Sr,89.90772787
90Y,89.90714175
90Zr,89.90469876
90Nb,89.9112592
90Mo,89.91393127
90Tc,89.92407392
90Ru,89.93034438
90Rh,89.944569
90Pd,89.95737
91As,90.960816
91Se,90.9457
91Br,90.93439862
91Kr,90.92380631
91Rb,90.91653726
91Sr,90.91019594
91Y,90.90729805
91Zr,90.90564021
91Nb,90.90699026
91Mo,90.91174519
91Tc,90.91842497
91Ru,90.92674153
91Rh,90.937123
91Pd,90.950435
92As,91.967386
92Se,91.94984
92Br,91.9396316
92Kr,91.92617309
92Rb,91.91972848
92Sr,91.91103822
92Y,91.90894575
92Zr,91.90503534
92Nb,91.90718858
92Mo,91.90680715
92Tc,91.91526978
92Ru,91.92023437
92Rh,91.93236769
92Pd,91.94119223
92Ag,91.95971
93Se,92.956135
93Br,92.94322
93Kr,92.93114717
93Rb,92.92203933
93Sr,92.91402431
93Y,92.90957843
93Zr,92.90647066
93Nb,92.90637317
93Mo,92.90680877
93Tc,92.91024515
93Ru,92.91710444
93Rh,92.92591278
93Pd,92.93668043
93Ag,92.950188
94Se,93.96049
94Br,93.948846
94Kr,93.93414045
94Rb,93.92639482
94Sr,93.91535564
94Y,93.91159206
94Zr,93.90631252
94Nb,93.907279
94Mo,93.90508359
94Tc,93.90965232
94Ru,93.91134286
94Rh,93.92173045
94Pd,93.92903629
94Ag,93.943744
94Cd,93.956586
95Se,94.9673
95Br,94.952925
95Kr,94.93971092
95Rb,94.92926385
95Sr,94.91935828
95Y,94.9128197
95Zr,94.90804028
95Nb,94.90683111
95Mo,94.90583744
95Tc,94.90765228
95Ru,94.91040442
95Rh,94.91589789
95Pd,94.92488851
95Ag,94.935688
95Cd,94.949483
96Br,95.95898
96Kr,95.94301447
96Rb,95.9341334
96Sr,95.92171905
96Y,95.91590931
96Zr,95.90827762
96Nb,95.90810159
96Mo,95.90467477
96Tc,95.90786668
96Ru,95.90758891
96Rh,95.91445171
96Pd,95.91821374
96Ag,95.9307439
96Cd,95.940341
96In,95.959109
97Br,96.963499
97Kr,96.94908878
97Rb,96.93717712
97Sr,96.92637562
97Y,96.9182867
97Zr,96.9109638
97Nb,96.90810162
97Mo,96.9060169
97Tc,96.90636072
97Ru,96.90754578
97Rh,96.91132787
97Pd,96.91647199
97Ag,96.9238814
97Cd,96.93479934
97In,96.949125
98Br,97.969887
98Kr,97.952635
98Rb,97.94163232
98Sr,97.92869264
98Y,97.92239484
98Zr,97.91274045
98Nb,97.91033265
98Mo,97.90540361
98Tc,97.90721121
98Ru,97.90528671
98Rh,97.91070773
98Pd,97.91269834
98Ag,97.92155997
98Cd,97.92738932
98In,97.942129
99Kr,98.958776
99Rb,98.94511919
99Sr,98.9328836
99Y,98.92416084
99Zr,98.91667508
99Nb,98.91160938
99Mo,98.9077073
99Tc,98.90624968
99Ru,98.90593028
99Rh,98.90812124
99Pd,98.91177307
99Ag,98.91764577
99Cd,98.92492585
99In,98.93411
99Sn,98.948495
100Kr,99.962995
100Rb,99.95033153
100Sr,99.93578327
100Y,99.92772768
100Zr,99.9180105
100Nb,99.91434058
100Mo,99.90746798
100Tc,99.90765272
100Ru,99.90421046
100Rh,99.90811415
100Pd,99.90852044
100Ag,99.91611544
100Cd,99.92034883
100In,99.93110193
100Sn,99.93864894
101Kr,100.969318
101Rb,100.954302
101Sr,100.9406063
101Y,100.9301608
101Zr,100.9214585
101Nb,100.9153065
101Mo,100.9103376
101Tc,100.9073053
101Ru,100.9055731
101Rh,100.9061589
101Pd,100.9082848
101Ag,100.912684
101Cd,100.9185862
101In,100.926414
101Sn,100.9352593
102Rb,101.960008
102Sr,101.9440047
102Y,101.9343285
102Zr,101.9231542
102Nb,101.9180904
102Mo,101.9102937
102Tc,101.9092072
102Ru,101.9043403
102Rh,101.9068343
102Pd,101.9056323
102Ag,101.9117045
102Cd,101.9144818
102In,101.9241059
102Sn,101.9302895
102Sb,101.945142
103Rb,102.964401
103Sr,102.949243
103Y,102.9372438
103Zr,102.9272041
103Nb,102.9194534
103Mo,102.913092
103Tc,102.909174
103Ru,102.9063148
103Rh,102.9054941
103Pd,102.9061111
103Ag,102.9089606
103Cd,102.9134169
103In,102.9198788
103Sn,102.927973
103Sb,102.939162
104Rb,103.970531
104Sr,103.953022
104Y,103.941943
104Zr,103.9294492
104Nb,103.9229077
104Mo,103.9137474
104Tc,103.9114337
104Ru,103.9054253
104Rh,103.9066453
104Pd,103.9040304
104Ag,103.9086237
104Cd,103.9098562
104In,103.9182145
104Sn,103.9231052
104Sb,103.936344
104Te,103.9467234
105Sr,104.959001
105Y,104.945711
105Zr,104.9340218
105Nb,104.9249426
105Mo,104.916982
105Tc,104.911662
105Ru,104.9077455
105Rh,104.9056878
105Pd,104.9050795
105Ag,104.9065256
105Cd,104.9094639
105In,104.9145023
105Sn,104.9212684
105Sb,104.9312765
105Te,104.9433045
106Sr,105.963177
106Y,105.950842
106Zr,105.93693
106Nb,105.9289285
106Mo,105.9182732
106Tc,105.9143567
106Ru,105.9073282
106Rh,105.9072859
106Pd,105.9034803
106Ag,105.9066635
106Cd,105.9064598
106In,105.9134636
106Sn,105.9169574
106Sb,105.928638
106Te,105.9374985
106I,105.953516
107Sr,106.969672
107Y,106.954943
107Zr,106.942007
107Nb,106.9315897
107Mo,106.9221198
107Tc,106.9154584
107Ru,106.9099698
107Rh,106.906748
107Pd,106.9051281
107Ag,106.9050915
107Cd,106.906612
107In,106.9102875
107Sn,106.9157136
107Sb,106.9241506
107Te,106.934882
107I,106.946935
108Y,107.960515
108Zr,107.945303
108Nb,107.9360756
108Mo,107.9240475
108Tc,107.9184935
108Ru,107.9101858
108Rh,107.9087153
108Pd,107.9038918
108Ag,107.9059502
108Cd,107.9041836
108In,107.9096937
108Sn,107.9118943
108Sb,107.9222267
108Te,107.9293805
108I,107.943348
108Xe,107.9542323
109Y,108.965131
109Zr,108.950907
109Nb,108.939141
109Mo,108.9284383
109Tc,108.9202541
109Ru,108.9133237
109Rh,108.9087496
109Pd,108.9059506
109Ag,108.9047558
109Cd,108.9049867
109In,108.9071497
109Sn,108.9112929
109Sb,108.9181412
109Te,108.9273045
109I,108.938086
109Xe,108.950435
110Zr,109.954675
110Nb,109.943843
110Mo,109.930718
110Tc,109.9237413
110Ru,109.9140385
110Rh,109.9110797
110Pd,109.9051729
110Ag,109.9061107
110Cd,109.9030075
110In,109.9071707
110Sn,109.9078448
110Sb,109.9168543
110Te,109.9224581
110I,109.9350851
110Xe,109.9442588
111Zr,110.960837
111Nb,110.947439
111Mo,110.935652
111Tc,110.925899
111Ru,110.9175676
111Rh,110.9116432
111Pd,110.9076904
111Ag,110.9052968
111Cd,110.9041838
111In,110.9051072
111Sn,110.9077411
111Sb,110.9132182
111Te,110.9210006
111I,110.9302692
111Xe,110.94147
111Cs,110.953945
112Zr,111.965196
112Nb,111.952689
112Mo,111.938293
